Volume,Trade,Price,Priceop,Time,Depth
200,1,92.85,92.81,7767.141047,100
4,1,92.85,92.81,7767.141122,100
200,1,92.85,92.81,7767.141364,100
100,1,92.85,92.81,7767.141493,100
100,1,92.85,92.81,7767.141605,100
100,1,92.87,92.81,7767.142322,100
100,1,92.87,92.81,7767.142445,100
100,1,92.87,92.81,7767.142473,100
100,1,92.85,92.84,7768.274329,200
100,1,92.85,92.84,7768.275013,200
100,-1,92.84,92.87,7768.27525,600
200,-1,92.85,92.87,7768.279498,100
200,-1,92.84,92.87,7773.414304,700
2,-1,92.84,92.87,7775.33497,700
300,-1,92.84,92.87,7786.574614,200
100,1,92.85,92.84,7787.970751,100
100,-1,92.85,92.87,7788.027953,400
100,-1,92.85,92.87,7788.031619,400
100,-1,92.85,92.87,7788.040168,400
100,-1,92.85,92.87,7788.044275,300
100,-1,92.85,92.87,7788.147052,300
100,1,92.88,92.85,7796.646493,200
100,-1,92.85,92.88,7832.648831,200
300,-1,92.85,92.87,7832.649488,100
200,-1,92.85,92.87,7832.649899,100
100,-1,92.85,92.86,7832.651978,100
500,-1,92.83,92.85,7832.664429,100
3600,-1,92.83,92.85,7832.664651,100
100,1,92.86,92.81,7836.064205,200
700,1,92.86,92.81,7836.066622,200
4,1,92.85,92.81,7839.361345,100
31,1,92.85,92.82,7839.361652,100
100,-1,92.82,92.85,7839.465642,200
215,-1,92.82,92.84,7839.465974,100
300,-1,92.82,92.84,7839.466068,100
100,-1,92.81,92.85,7841.120374,100
100,-1,92.8,92.85,7841.812473,200
100,-1,92.8,92.85,7841.812526,200
100,-1,92.8,92.84,7841.812668,200
100,-1,92.8,92.84,7841.812697,200
100,-1,92.8,92.84,7841.812727,200
100,-1,92.8,92.84,7841.812865,200
100,-1,92.8,92.84,7841.812925,200
100,-1,92.8,92.84,7841.81301,200
100,-1,92.8,92.84,7841.813065,200
200,-1,92.8,92.84,7841.813091,200
100,-1,92.8,92.84,7841.81317,200
100,-1,92.8,92.84,7841.813371,100
100,-1,92.8,92.84,7841.813435,100
100,-1,92.8,92.84,7841.81356,100
100,-1,92.8,92.84,7841.813659,100
100,-1,92.8,92.81,7841.813776,100
50,-1,92.8,92.81,7841.813777,100
100,-1,92.8,92.81,7841.813935,100
100,-1,92.8,92.81,7841.814021,100
100,-1,92.8,92.81,7841.814022,100
100,-1,92.79,92.81,7841.81479,400
100,-1,92.79,92.81,7841.814901,400
100,-1,92.79,92.81,7841.814902,400
100,-1,92.79,92.81,7841.815772,400
100,-1,92.79,92.81,7841.817372,300
1100,-1,92.79,92.81,7841.818129,300
500,-1,92.79,92.82,7841.846062,200
1000,-1,92.78,92.82,7843.793539,400
100,-1,92.78,92.82,7843.793705,300
100,1,92.82,92.78,7857.594003,200
100,1,92.82,92.79,7857.595077,200
300,1,92.82,92.8,7857.595718,200
18,1,92.82,92.8,7857.596839,200
100,1,92.85,92.81,7863.290709,100
100,-1,92.81,92.85,7870.058577,300
100,-1,92.81,92.85,7870.07403,300
100,-1,92.81,92.85,7870.077088,200
100,1,92.85,92.82,7886.672677,100
100,1,92.85,92.82,7889.24555,100
100,1,92.87,92.83,7901.200826,100
100,1,92.9,92.84,7911.874027,100
100,-1,92.84,92.91,7912.246325,200
100,1,92.85,92.84,7913.442466,100
100,-1,92.84,92.88,7914.688025,200
100,-1,92.84,92.89,7921.429771,100
300,-1,92.84,92.89,7921.429871,100
100,-1,92.84,92.89,7921.429914,100
100,-1,92.84,92.89,7921.429973,100
800,-1,92.84,92.89,7921.430016,100
100,-1,92.84,92.89,7921.430041,100
100,-1,92.84,92.89,7921.430073,100
1,-1,92.84,92.89,7921.430116,100
200,-1,92.84,92.89,7921.430142,100
100,-1,92.84,92.89,7921.430278,100
100,-1,92.84,92.89,7921.430468,100
100,-1,92.84,92.89,7921.430647,100
100,-1,92.84,92.89,7921.430769,100
100,1,92.9,92.84,7935.62804,100
100,1,92.91,92.86,7937.254941,100
100,1,92.92,92.87,7942.141697,100
100,-1,92.87,92.92,7942.251559,200
100,-1,92.87,92.91,7946.070609,100
2,-1,92.87,92.91,7946.075577,100
100,-1,92.85,92.9,7946.080141,100
100,-1,92.85,92.89,7946.081338,100
9,-1,92.85,92.89,7946.088453,100
200,-1,92.85,92.88,7946.126302,100
100,-1,92.84,92.88,7946.126332,400
100,-1,92.84,92.88,7946.332561,400
100,-1,92.84,92.88,7946.333379,400
38,1,92.84,92.82,7949.964775,100
223,1,92.84,92.82,7949.965423,100
177,-1,92.82,92.84,7949.966922,600
623,-1,92.82,92.84,7949.967072,600
40,-1,92.82,92.84,7949.967222,600
19,-1,92.82,92.84,7949.96851,600
49,-1,92.82,92.84,7949.970457,600
100,-1,92.82,92.84,7949.979674,600
100,-1,92.81,92.83,7950.021031,300
97,-1,92.81,92.83,7950.021858,100
3,-1,92.81,92.83,7950.03291,100
100,1,92.83,92.81,7950.044029,100
100,1,92.83,92.81,7950.044055,100
82,1,92.83,92.81,7950.044081,100
3,1,92.83,92.81,7950.044104,100
100,1,92.83,92.81,7950.044132,100
100,1,92.83,92.81,7950.044207,100
100,1,92.83,92.81,7950.044231,100
100,-1,92.8,92.83,7950.059989,300
200,-1,92.8,92.83,7950.062414,300
200,-1,92.8,92.83,7950.062795,300
200,-1,92.8,92.83,7950.063201,300
100,-1,92.8,92.83,7950.063947,300
100,-1,92.8,92.83,7950.064271,300
100,1,92.83,92.79,7950.350163,100
300,1,92.83,92.79,7950.371709,100
100,1,92.83,92.78,7950.561454,100
100,1,92.82,92.78,7950.561888,100
100,-1,92.78,92.82,7967.334429,200
300,1,92.81,92.76,7976.145873,100
100,1,92.81,92.76,7976.14671,100
4,1,92.81,92.76,7976.612354,100
100,-1,92.76,92.81,7977.064558,100
100,-1,92.76,92.81,7979.520732,100
100,1,92.81,92.76,7981.24372,200
100,-1,92.76,92.81,7981.85303,100
100,1,92.81,92.77,7987.442213,200
100,-1,92.78,92.81,7988.417034,100
100,1,92.79,92.74,7990.726817,100
2,1,92.79,92.74,7990.726968,100
2,1,92.8,92.74,7992.474046,100
100,1,92.8,92.74,7992.474171,100
100,1,92.8,92.74,7992.474225,100
6,1,92.81,92.74,7992.474312,100
28,1,92.81,92.76,7992.474621,100
100,1,92.81,92.77,7997.543927,100
100,-1,92.79,92.81,7998.294964,100
100,-1,92.79,92.81,7998.295052,100
100,-1,92.79,92.81,7998.295157,100
11,1,92.81,92.79,7998.295277,100
100,1,92.81,92.77,7998.296011,100
100,1,92.81,92.77,7998.296064,100
100,-1,92.76,92.81,8002.100936,100
100,1,92.81,92.76,8002.462209,100
200,1,92.81,92.76,8002.463129,100
100,-1,92.76,92.79,8003.147232,100
100,1,92.79,92.76,8006.004263,100
100,1,92.79,92.76,8006.004365,100
100,1,92.79,92.77,8021.010647,100
100,1,92.79,92.77,8032.010328,200
300,1,92.79,92.77,8046.057247,200
91,-1,92.77,92.79,8046.075033,200
1,-1,92.77,92.79,8046.087011,200
100,-1,92.77,92.79,8048.249698,200
100,-1,92.77,92.79,8048.249742,200
100,-1,92.77,92.78,8048.25009,100
100,1,92.78,92.77,8048.250135,100
100,-1,92.77,92.78,8048.250182,100
100,1,92.78,92.74,8048.250281,200
100,-1,92.73,92.77,8060.307369,100
50,1,92.77,92.73,8060.307406,100
93,-1,92.73,92.77,8060.30749,100
100,1,92.76,92.73,8060.308273,100
3,1,92.76,92.73,8060.321396,100
100,1,92.76,92.73,8061.201738,100
1,1,92.76,92.74,8061.201864,100
5,1,92.77,92.74,8061.201964,100
100,-1,92.76,92.78,8061.202671,100
114,-1,92.75,92.78,8064.510849,100
100,1,92.77,92.74,8066.129256,100
11,1,92.77,92.74,8066.129377,100
100,-1,92.73,92.77,8067.391359,100
300,-1,92.73,92.77,8067.392726,100
100,1,92.77,92.73,8067.395912,300
100,-1,92.7,92.77,8083.014119,100
80,-1,92.7,92.77,8083.014338,100
100,1,92.77,92.69,8083.028832,100
48,1,92.77,92.69,8083.084648,100
50,1,92.76,92.7,8083.494783,100
50,-1,92.75,92.76,8088.461093,100
100,1,92.75,92.72,8088.918703,100
100,1,92.75,92.72,8088.91885,100
100,1,92.75,92.72,8088.919169,100
14,1,92.75,92.7,8088.919345,100
60,1,92.75,92.7,8088.919366,100
100,1,92.75,92.7,8088.922636,100
26,-1,92.7,92.75,8092.416904,100
4,-1,92.73,92.75,8096.366242,100
100,1,92.75,92.73,8097.187004,100
4,1,92.76,92.73,8097.187268,100
3,1,92.76,92.73,8097.187366,100
93,1,92.76,92.74,8097.189976,100
100,1,92.76,92.74,8097.190049,100
100,1,92.76,92.74,8097.190531,100
500,1,92.77,92.75,8097.191544,100
200,1,92.76,92.72,8107.457738,100
100,1,92.76,92.72,8107.457816,100
100,1,92.77,92.75,8107.457918,100
4,1,92.77,92.75,8107.45813,100
4,-1,92.72,92.77,8107.492759,100
100,1,92.77,92.72,8108.198009,100
100,1,92.77,92.72,8108.198373,100
47,-1,92.72,92.77,8108.208474,100
200,-1,92.7,92.77,8112.08163,200
200,1,92.77,92.71,8113.388342,100
100,-1,92.7,92.77,8114.964013,100
100,-1,92.7,92.77,8120.916256,100
20,1,92.77,92.71,8128.451423,100
100,-1,92.72,92.76,8140.594099,100
100,1,92.76,92.71,8142.766191,100
100,1,92.75,92.72,8142.772166,100
100,1,92.76,92.71,8145.421553,100
100,1,92.76,92.72,8149.585265,100
100,1,92.76,92.72,8149.585357,100
100,1,92.76,92.72,8149.585374,100
26,1,92.76,92.72,8149.585477,100
100,1,92.76,92.73,8149.585949,100
100,1,92.77,92.73,8149.586049,100
74,1,92.79,92.74,8149.683419,100
100,1,92.79,92.75,8181.207986,100
100,1,92.79,92.76,8181.365831,200
26,1,92.79,92.76,8182.202983,100
100,1,92.79,92.76,8182.621384,100
100,1,92.82,92.76,8182.621556,100
100,1,92.82,92.77,8182.622791,100
100,1,92.82,92.78,8182.623986,100
100,-1,92.78,92.82,8183.347387,100
3,1,92.82,92.78,8191.437003,100
82,-1,92.78,92.82,8191.437047,100
82,1,92.82,92.78,8191.437309,100
18,-1,92.78,92.82,8191.43831,100
18,-1,92.78,92.82,8191.438649,100
95,-1,92.78,92.82,8191.444002,100
5,-1,92.78,92.82,8191.607224,100
95,-1,92.79,92.82,8215.966267,100
100,1,92.82,92.79,8216.237628,200
5,-1,92.79,92.82,8219.322741,100
95,-1,92.79,92.82,8219.322772,100
100,-1,92.79,92.82,8219.322881,100
5,1,92.81,92.77,8219.324214,100
100,1,92.81,92.76,8219.33729,100
100,1,92.79,92.76,8253.672707,100
95,1,92.8,92.77,8264.793952,100
5,1,92.81,92.77,8264.793986,100
100,1,92.82,92.77,8264.794118,100
100,1,92.82,92.77,8264.794145,100
100,-1,92.8,92.82,8264.794545,100
1,1,92.83,92.8,8264.846099,100
100,-1,92.8,92.83,8264.895217,100
100,1,92.85,92.81,8265.109788,200
100,1,92.85,92.81,8265.109883,200
100,-1,92.81,92.85,8279.022653,100
100,1,92.85,92.81,8286.174481,100
100,-1,92.81,92.84,8286.175241,100
100,-1,92.81,92.83,8286.459734,100
240,-1,92.81,92.83,8286.459774,100
50,-1,92.81,92.83,8286.459838,100
50,-1,92.81,92.83,8286.459865,100
100,1,92.83,92.81,8286.47157,200
50,1,92.83,92.81,8288.451866,100
50,1,92.83,92.82,8296.702138,100
260,-1,92.83,92.85,8296.703453,100
100,-1,92.83,92.84,8296.70759,300
100,-1,92.83,92.84,8297.213702,100
67,1,92.85,92.82,8299.792152,200
33,-1,92.83,92.85,8300.89702,100
100,1,92.85,92.83,8316.521989,100
50,1,92.85,92.83,8334.253959,100
67,1,92.85,92.84,8334.254683,100
100,1,92.87,92.85,8335.480111,100
100,-1,92.85,92.87,8335.480236,300
100,-1,92.85,92.87,8335.481601,300
100,1,92.88,92.85,8337.294342,200
100,-1,92.85,92.87,8338.918323,300
100,-1,92.85,92.87,8338.918729,100
100,-1,92.85,92.87,8338.918841,100
100,-1,92.85,92.87,8338.918864,100
100,-1,92.85,92.86,8338.919768,100
100,-1,92.83,92.86,8338.931745,100
100,1,92.85,92.82,8338.935347,100
5,1,92.85,92.82,8338.935772,100
100,1,92.85,92.82,8338.935841,100
100,1,92.86,92.82,8339.028887,200
32,1,92.86,92.82,8339.03668,200
2,1,92.86,92.82,8339.231038,200
68,-1,92.83,92.86,8349.433577,100
32,1,92.87,92.83,8386.124675,100
68,1,92.87,92.83,8386.124727,100
131,1,92.87,92.84,8386.124775,100
100,1,92.89,92.84,8386.124846,100
100,-1,92.86,92.9,8410.641713,300
100,-1,92.86,92.89,8426.174747,200
100,-1,92.86,92.89,8426.17509,200
5,-1,92.86,92.88,8426.17529,200
200,-1,92.86,92.88,8426.175476,200
28,-1,92.82,92.86,8426.18757,100
100,-1,92.82,92.89,8426.203415,100
100,1,92.89,92.82,8426.206136,100
100,1,92.89,92.82,8426.206381,100
100,1,92.88,92.82,8426.272648,200
100,1,92.85,92.82,8436.634616,200
200,-1,92.82,92.85,8440.700744,100
100,-1,92.82,92.84,8449.605446,100
100,-1,92.81,92.84,8449.605922,100
100,-1,92.81,92.84,8449.60601,100
100,1,92.82,92.81,8449.606598,100
100,-1,92.8,92.82,8449.610251,100
100,1,92.82,92.8,8450.336575,100
100,-1,92.8,92.82,8454.092939,200
100,-1,92.8,92.83,8456.815401,100
100,-1,92.8,92.83,8456.815639,100
100,-1,92.81,92.85,8456.824737,200
100,-1,92.81,92.85,8456.833152,100
100,1,92.84,92.82,8462.361045,100
100,1,92.85,92.82,8464.616722,300
100,1,92.85,92.83,8465.273177,300
100,1,92.85,92.83,8465.273677,300
4,1,92.85,92.84,8465.274208,300
20,1,92.85,92.84,8465.274243,300
15,1,92.85,92.84,8465.274338,100
100,-1,92.85,92.87,8465.278391,100
65,1,92.86,92.84,8465.280039,100
32,1,92.87,92.83,8476.625564,100
35,1,92.87,92.83,8476.74857,100
5,1,92.89,92.83,8476.74956,100
5,-1,92.85,92.9,8491.58349,100
23,-1,92.85,92.86,8503.765446,100
77,1,92.86,92.83,8503.765518,100
100,1,92.86,92.83,8503.771576,100
100,1,92.86,92.83,8503.790091,100
3,-1,92.82,92.86,8503.902106,200
100,1,92.86,92.82,8504.037043,100
100,1,92.86,92.83,8508.184538,200
100,1,92.86,92.83,8508.184675,200
1700,1,92.86,92.83,8508.186272,200
100,1,92.86,92.83,8512.133086,200
47,1,92.86,92.84,8535.31338,100
253,1,92.87,92.84,8535.55933,100
100,-1,92.86,92.89,8539.036779,400
100,-1,92.86,92.89,8539.037858,400
100,-1,92.86,92.88,8539.040249,300
65,-1,92.86,92.89,8550.65177,100
100,-1,92.86,92.87,8550.651978,100
100,-1,92.82,92.86,8550.65293,100
100,-1,92.82,92.86,8550.653013,100
1100,1,92.85,92.82,8550.708927,200
725,1,92.85,92.82,8550.75922,200
100,1,92.85,92.82,8551.019711,200
100,-1,92.83,92.85,8551.019903,100
100,1,92.85,92.84,8551.020069,200
100,1,92.85,92.84,8551.020164,100
100,-1,92.82,92.86,8551.429328,100
100,-1,92.82,92.86,8551.429745,100
195,-1,92.82,92.86,8551.429812,100
100,-1,92.82,92.86,8551.430262,100
5,-1,92.82,92.86,8551.430776,100
100,-1,92.82,92.86,8551.430903,100
100,-1,92.82,92.86,8551.433091,100
100,-1,92.81,92.85,8552.321307,300
100,-1,92.81,92.84,8552.32183,300
100,-1,92.81,92.84,8552.321951,300
100,-1,92.81,92.84,8553.3727,300
50,-1,92.81,92.84,8553.37317,300
50,1,92.84,92.81,8557.446397,200
50,-1,92.81,92.84,8559.272038,200
50,-1,92.81,92.84,8559.272138,200
100,-1,92.81,92.84,8559.272164,200
100,1,92.83,92.81,8559.272426,100
300,-1,92.81,92.83,8559.272527,200
100,-1,92.81,92.83,8559.272544,200
1,-1,92.81,92.83,8559.272624,200
3,-1,92.81,92.83,8559.272668,200
107,-1,92.81,92.83,8559.272699,200
93,-1,92.81,92.83,8559.272742,200
100,-1,92.81,92.83,8559.273023,200
7,-1,92.8,92.83,8559.273732,100
7,-1,92.8,92.83,8559.273823,100
7,-1,92.79,92.83,8559.273911,200
28,-1,92.79,92.83,8559.273912,200
6,-1,92.79,92.83,8559.274766,200
100,-1,92.8,92.83,8559.276095,100
50,1,92.83,92.8,8559.276438,400
50,-1,92.8,92.83,8559.276554,100
100,1,92.83,92.8,8559.277144,400
100,1,92.83,92.79,8559.279519,200
100,1,92.83,92.79,8559.281166,200
100,-1,92.79,92.83,8559.2902,200
50,1,92.83,92.79,8559.434907,200
50,-1,92.79,92.83,8559.434969,200
100,1,92.83,92.81,8559.435369,100
50,-1,92.8,92.83,8559.639438,100
42,1,92.83,92.8,8560.338821,100
200,-1,92.79,92.83,8561.813549,100
8,-1,92.79,92.82,8569.782862,100
92,1,92.82,92.79,8573.928506,100
100,1,92.82,92.79,8573.928642,100
3,1,92.82,92.79,8573.928676,100
7,1,92.82,92.79,8573.92879,100
43,1,92.82,92.81,8573.933089,100
43,1,92.83,92.81,8574.127988,100
4,-1,92.8,92.83,8582.901513,100
100,1,92.83,92.8,8582.906382,300
3,1,92.83,92.81,8584.795559,200
100,1,92.83,92.81,8584.7956,200
1,1,92.83,92.81,8584.795642,200
90,1,92.83,92.81,8584.7957,200
10,1,92.83,92.81,8586.041794,100
10,-1,92.82,92.83,8586.340444,100
3,1,92.83,92.81,8588.193021,100
1,1,92.83,92.81,8588.193116,100
100,1,92.83,92.81,8588.193136,100
100,1,92.84,92.82,8588.193214,100
32,-1,92.82,92.84,8588.212656,200
100,-1,92.82,92.84,8588.212705,200
68,-1,92.82,92.84,8588.212806,200
32,-1,92.82,92.83,8588.212939,200
1,-1,92.82,92.83,8588.212958,200
100,1,92.81,92.79,8588.21762,100
4,-1,92.8,92.84,8591.079001,100
100,-1,92.79,92.83,8601.979808,200
200,1,92.82,92.79,8603.043381,200
100,-1,92.79,92.82,8605.645682,100
100,-1,92.79,92.82,8605.64668,100
100,-1,92.79,92.81,8605.646845,100
68,-1,92.79,92.81,8605.646887,100
32,-1,92.79,92.81,8605.646996,100
100,-1,92.79,92.81,8605.677045,100
100,-1,92.79,92.81,8605.67756,100
100,-1,92.79,92.81,8605.694642,100
21,-1,92.79,92.81,8605.984127,100
3,1,92.81,92.78,8605.99879,200
100,1,92.8,92.75,8619.961613,200
79,-1,92.77,92.8,8622.897863,100
21,-1,92.77,92.8,8622.898003,100
100,1,92.8,92.77,8625.019978,100
100,1,92.8,92.77,8625.020113,100
100,1,92.8,92.77,8625.020256,100
200,1,92.8,92.77,8625.020277,100
100,1,92.8,92.77,8625.020365,100
100,1,92.8,92.77,8625.020487,100
100,1,92.81,92.79,8634.05802,100
50,-1,92.79,92.81,8647.191281,100
68,1,92.81,92.79,8648.711254,200
100,-1,92.79,92.81,8649.482598,100
100,-1,92.79,92.81,8649.482751,100
100,-1,92.79,92.81,8651.415129,100
100,1,92.8,92.79,8651.783968,100
100,1,92.8,92.79,8652.64261,100
100,1,92.8,92.79,8652.642864,100
4,1,92.81,92.79,8652.644277,100
96,-1,92.79,92.81,8659.756716,100
4,-1,92.79,92.8,8659.756795,100
79,-1,92.79,92.8,8659.756814,100
68,1,92.8,92.79,8659.756915,100
32,-1,92.79,92.8,8659.756939,100
100,-1,92.79,92.8,8659.756961,100
100,1,92.8,92.78,8659.757038,100
90,-1,92.76,92.78,8661.956533,100
100,1,92.8,92.76,8661.958942,100
100,1,92.8,92.76,8663.1602,100
4,1,92.8,92.76,8663.160285,100
2,1,92.8,92.76,8663.1648,100
25,1,92.81,92.76,8665.666754,200
200,1,92.81,92.78,8665.677237,200
27,-1,92.78,92.81,8670.593012,200
73,-1,92.76,92.8,8680.939292,100
5,-1,92.75,92.79,8680.939799,300
100,-1,92.75,92.79,8680.950938,100
5,1,92.79,92.75,8681.069701,200
15,-1,92.75,92.79,8682.781031,100
7,-1,92.73,92.79,8684.021511,200
3,1,92.77,92.73,8684.129528,200
5,-1,92.73,92.77,8685.121489,100
100,-1,92.73,92.76,8685.121832,100
100,-1,92.72,92.76,8685.121958,100
100,-1,92.72,92.76,8685.121977,100
100,-1,92.72,92.76,8685.122001,100
100,-1,92.71,92.75,8685.12859,100
100,-1,92.71,92.75,8685.324833,100
100,-1,92.71,92.75,8685.32506,100
7,-1,92.68,92.71,8692.137789,100
100,1,92.71,92.68,8695.03416,200
100,1,92.71,92.68,8695.055556,100
100,1,92.71,92.7,8695.055916,100
100,-1,92.7,92.72,8695.055993,100
100,-1,92.68,92.71,8696.401925,100
100,-1,92.68,92.71,8696.402795,100
100,-1,92.68,92.71,8696.40285,100
100,-1,92.68,92.71,8696.403287,100
100,-1,92.68,92.71,8696.403535,100
5,-1,92.68,92.7,8696.404979,100
1,1,92.7,92.67,8696.513563,100
100,1,92.7,92.67,8696.513704,100
100,1,92.71,92.66,8696.612212,200
100,1,92.71,92.67,8696.711301,200
100,-1,92.66,92.7,8697.255677,100
100,1,92.7,92.67,8697.308116,100
200,1,92.7,92.67,8697.308161,100
100,1,92.71,92.67,8697.308244,200
100,1,92.71,92.67,8697.308267,200
300,1,92.71,92.67,8697.310105,200
100,-1,92.67,92.71,8697.370469,100
102,1,92.7,92.66,8697.435126,100
18,1,92.7,92.69,8697.435192,100
200,-1,92.69,92.7,8697.435403,100
30,1,92.7,92.69,8697.435501,100
100,-1,92.69,92.71,8697.435548,100
100,-1,92.69,92.71,8697.435655,100
200,-1,92.69,92.71,8697.435691,100
21,1,92.7,92.67,8697.457769,100
200,1,92.7,92.68,8706.541409,100
100,-1,92.68,92.71,8706.541654,100
100,1,92.71,92.68,8706.541763,300
200,1,92.71,92.68,8706.541784,300
99,-1,92.68,92.71,8706.542426,100
2,1,92.7,92.67,8707.139762,100
40,1,92.71,92.67,8707.139919,300
100,1,92.71,92.69,8708.497602,300
100,1,92.71,92.69,8708.516651,300
100,1,92.71,92.69,8708.517116,300
200,1,92.71,92.69,8708.529263,200
100,1,92.71,92.69,8708.529362,100
100,1,92.72,92.69,8708.565393,200
100,-1,92.7,92.72,8709.208418,100
200,-1,92.7,92.72,8712.825036,100
200,1,92.71,92.69,8725.684087,200
100,1,92.71,92.69,8725.686968,200
267,1,92.71,92.69,8725.710619,200
400,1,92.71,92.69,8727.189115,100
100,1,92.71,92.69,8732.148636,100
100,1,92.71,92.69,8732.148724,100
100,1,92.74,92.69,8732.22616,100
1,1,92.74,92.69,8732.226472,100
100,1,92.74,92.69,8754.223735,100
99,-1,92.7,92.72,8764.902025,100
100,-1,92.7,92.72,8764.902144,100
100,-1,92.7,92.72,8764.902173,100
2,-1,92.7,92.72,8764.903526,100
100,-1,92.71,92.72,8766.646208,100
100,1,92.71,92.69,8766.648874,100
100,-1,92.69,92.72,8766.895367,100
50,-1,92.69,92.7,8766.89739,100
50,-1,92.69,92.72,8769.854133,100
100,1,92.72,92.69,8777.335037,200
100,1,92.72,92.7,8777.335131,200
100,1,92.72,92.7,8777.335165,200
26,1,92.72,92.7,8777.335414,200
100,1,92.72,92.7,8777.33545,200
100,1,92.72,92.7,8777.335612,100
100,1,92.72,92.7,8777.335751,100
100,1,92.72,92.7,8777.335846,100
100,1,92.72,92.7,8777.335944,100
100,1,92.73,92.7,8777.341808,100
100,1,92.72,92.7,8777.342806,100
100,1,92.72,92.7,8777.422439,100
100,1,92.72,92.71,8780.665229,100
100,-1,92.71,92.74,8780.665375,100
200,-1,92.72,92.74,8780.66586,100
200,-1,92.72,92.74,8780.66598,100
100,-1,92.72,92.75,8780.673552,400
5,-1,92.69,92.74,8801.105728,100
3,-1,92.68,92.74,8801.106018,100
12,-1,92.68,92.74,8801.10619,100
12,-1,92.68,92.74,8801.106288,100
100,-1,92.68,92.74,8801.106367,100
100,-1,92.67,92.72,8801.108109,100
100,1,92.72,92.67,8801.148978,200
100,1,92.7,92.66,8802.347179,200
100,-1,92.69,92.71,8810.66884,100
100,-1,92.68,92.71,8810.66914,100
100,1,92.67,92.65,8816.358198,100
40,-1,92.65,92.69,8821.080618,100
60,-1,92.65,92.68,8821.08097,100
40,-1,92.65,92.68,8821.081067,100
50,-1,92.65,92.68,8821.081119,100
100,-1,92.64,92.68,8821.081494,100
100,-1,92.63,92.67,8821.081695,100
100,-1,92.63,92.67,8821.082127,100
100,-1,92.62,92.66,8821.11291,400
100,-1,92.62,92.66,8821.282418,400
2,-1,92.6,92.65,8823.412472,100
100,-1,92.58,92.62,8827.788203,200
100,1,92.62,92.58,8827.788239,200
100,1,92.61,92.58,8828.727711,100
100,1,92.62,92.58,8835.731992,100
100,1,92.62,92.58,8835.732061,100
100,1,92.62,92.58,8835.732087,100
200,1,92.63,92.58,8835.732158,200
100,1,92.63,92.58,8835.732179,200
100,1,92.63,92.58,8835.732421,200
100,1,92.63,92.58,8835.73449,100
100,1,92.63,92.58,8835.734619,100
100,-1,92.6,92.63,8861.210057,100
100,1,92.63,92.6,8861.923986,100
533,1,92.64,92.61,8861.930758,100
100,1,92.64,92.62,8861.946003,100
100,1,92.65,92.63,8861.949239,100
197,1,92.67,92.63,8863.510262,200
403,1,92.67,92.65,8865.89378,100
100,1,92.69,92.65,8865.895218,100
100,-1,92.66,92.69,8865.897919,200
